start time,1633090652.7631605
winner,blue
game,478
iterations,11
times of actions,"[[1, 1.5299999713897705, (<Action.MOVE: 2>, 1, 0)], [0, 0.010001182556152344, (<Action.MOVE: 2>, 1, 0)], [1, 1.5719993114471436, (<Action.MOVE: 2>, 1, 0)], [0, 0.013999462127685547, (<Action.MOVE: 2>, 0, -1)], [1, 1.5880038738250732, (<Action.MOVE: 2>, 1, 0)], [0, 0.014936208724975586, (<Action.MOVE: 2>, -1, 1)], [1, 3.99394154548645, (<Action.MOVE: 2>, 1, 1)], [0, 0.016965627670288086, (<Action.MOVE: 2>, 0, -1)], [1, 2.8919663429260254, (<Action.MOVE: 2>, 1, -1)], [0, 0.014958858489990234, (<Action.MOVE: 2>, 1, 0)], [1, 1.8790035247802734, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,479
iterations,14
times of actions,"[[0, 0.009000301361083984, (<Action.MOVE: 2>, -1, 0)], [1, 0.9236984252929688, (<Action.MOVE: 2>, 0, 1)], [0, 0.02098393440246582, (<Action.MOVE: 2>, 1, 0)], [1, 1.765963077545166, (<Action.MOVE: 2>, 0, 1)], [0, 0.02000141143798828, (<Action.MOVE: 2>, 1, 0)], [1, 2.3559889793395996, (<Action.MOVE: 2>, -1, 1)], [0, 0.01591348648071289, (<Action.MOVE: 2>, 1, -1)], [1, 3.2179620265960693, (<Action.MOVE: 2>, -1, 0)], [0, 0.01899886131286621, (<Action.MOVE: 2>, -1, 0)], [1, 3.0749480724334717, (<Action.MOVE: 2>, -1, 0)], [0, 0.014999866485595703, (<Action.MOVE: 2>, 1, -1)], [1, 1.5429935455322266, (<Action.MOVE: 2>, -1, -1)], [0, 0.00899958610534668, (<Action.MOVE: 2>, -1, 0)], [1, 1.4629693031311035, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,480
iterations,21
times of actions,"[[1, 1.5460107326507568, (<Action.MOVE: 2>, 1, 1)], [0, 0.010000228881835938, (<Action.MOVE: 2>, -1, 0)], [1, 3.0220229625701904, (<Action.MOVE: 2>, 1, 0)], [0, 0.021964550018310547, (<Action.MOVE: 2>, -1, 0)], [1, 3.675081253051758, (<Action.MOVE: 2>, -1, 0)], [0, 0.014958620071411133, (<Action.MOVE: 2>, 0, -1)], [1, 4.323999404907227, (<Action.MOVE: 2>, 1, 1)], [0, 0.014964580535888672, (<Action.MOVE: 2>, 0, 1)], [1, 3.716918706893921, (<Action.MOVE: 2>, 0, -1)], [0, 0.0149688720703125, (<Action.MOVE: 2>, -1, 0)], [1, 3.6259589195251465, (<Action.MOVE: 2>, -1, 0)], [0, 0.014957904815673828, (<Action.MOVE: 2>, -1, 1)], [1, 3.2369608879089355, (<Action.MOVE: 2>, 1, -1)], [0, 0.014962434768676758, (<Action.MOVE: 2>, -1, -1)], [1, 3.5899603366851807, (<Action.MOVE: 2>, 1, 0)], [0, 0.013946533203125, (<Action.MOVE: 2>, -1, 0)], [1, 2.6539995670318604, (<Action.MOVE: 2>, 1, 0)], [0, 0.010976076126098633, (<Action.MOVE: 2>, 1, 0)], [1, 2.8489599227905273, (<Action.MOVE: 2>, 1, 0)], [0, 0.014953374862670898, (<Action.MOVE: 2>, -1, -1)], [1, 2.0729424953460693, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,481
iterations,9
times of actions,"[[1, 1.0699899196624756, (<Action.MOVE: 2>, 1, 0)], [0, 0.005998849868774414, (<Action.MOVE: 2>, -1, 1)], [1, 2.0700032711029053, (<Action.MOVE: 2>, 1, 0)], [0, 0.015956878662109375, (<Action.MOVE: 2>, 1, 0)], [1, 3.05401611328125, (<Action.MOVE: 2>, 1, 0)], [0, 0.014955997467041016, (<Action.MOVE: 2>, -1, 1)], [1, 3.3085429668426514, (<Action.MOVE: 2>, 1, -1)], [0, 0.013938665390014648, (<Action.MOVE: 2>, -1, 1)], [1, 2.6569652557373047, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,482
iterations,9
times of actions,"[[1, 0.8850469589233398, (<Action.MOVE: 2>, 0, 1)], [0, 0.0050029754638671875, (<Action.MOVE: 2>, -1, -1)], [0, 0.008998870849609375, (<Action.MOVE: 2>, -1, 0)], [1, 1.231820821762085, (<Action.MOVE: 2>, 1, 1)], [0, 0.00994420051574707, (<Action.MOVE: 2>, 1, 0)], [1, 1.8775932788848877, (<Action.MOVE: 2>, 1, 0)], [0, 0.009005546569824219, (<Action.MOVE: 2>, -1, 1)], [1, 2.8119447231292725, (<Action.MOVE: 2>, 1, -1)], [0, 0.013990163803100586, (<Action.MOVE: 2>, 0, -1)], [1, 1.5189619064331055, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,483
iterations,13
times of actions,"[[1, 1.149357795715332, (<Action.MOVE: 2>, 1, 0)], [0, 0.009985208511352539, (<Action.MOVE: 2>, -1, -1)], [1, 2.8079988956451416, (<Action.MOVE: 2>, 0, 1)], [0, 0.01999974250793457, (<Action.MOVE: 2>, -1, -1)], [1, 3.003999948501587, (<Action.MOVE: 2>, 1, 0)], [0, 0.01500082015991211, (<Action.MOVE: 2>, 1, 0)], [1, 3.834043264389038, (<Action.MOVE: 2>, 0, -1)], [0, 0.014044523239135742, (<Action.MOVE: 2>, -1, 1)], [1, 3.9589669704437256, (<Action.MOVE: 2>, 1, 0)], [0, 0.01400136947631836, (<Action.MOVE: 2>, -1, -1)], [1, 3.524996280670166, (<Action.MOVE: 2>, 1, 0)], [0, 0.016997575759887695, (<Action.MOVE: 2>, 1, 0)], [1, 3.548994302749634, <Action.KICK: 1>]]"
winner,red
game,484
iterations,3
times of actions,"[[1, 2.0740034580230713, (<Action.MOVE: 2>, 0, -1)], [0, 0.00994110107421875, (<Action.MOVE: 2>, 0, 1)], [1, 2.12294864654541, (<Action.MOVE: 2>, 0, 1)], [0, 0.016995906829833984, (<Action.MOVE: 2>, 0, -1)]]"
winner,none
game,485
iterations,10
times of actions,"[[0, 0.01005864143371582, (<Action.MOVE: 2>, 0, 1)], [1, 1.2119998931884766, (<Action.MOVE: 2>, -1, 1)], [0, 0.008994817733764648, (<Action.MOVE: 2>, 1, 0)], [1, 2.170016050338745, (<Action.MOVE: 2>, -1, 0)], [0, 0.00999903678894043, (<Action.MOVE: 2>, 1, -1)], [1, 2.91201114654541, (<Action.MOVE: 2>, -1, 0)], [0, 0.009998083114624023, (<Action.MOVE: 2>, 0, -1)], [1, 3.2230007648468018, (<Action.MOVE: 2>, -1, -1)], [0, 0.014963150024414062, (<Action.MOVE: 2>, 1, 1)], [1, 2.122997999191284, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,486
iterations,12
times of actions,"[[0, 0.006993770599365234, (<Action.MOVE: 2>, 1, -1)], [1, 0.8840374946594238, (<Action.MOVE: 2>, 0, 1)], [0, 0.011004924774169922, (<Action.MOVE: 2>, 0, 1)], [1, 1.9649980068206787, (<Action.MOVE: 2>, -1, 1)], [0, 0.018014192581176758, (<Action.MOVE: 2>, 0, 1)], [1, 4.044006586074829, (<Action.MOVE: 2>, -1, 1)], [0, 0.016997575759887695, (<Action.MOVE: 2>, 1, 0)], [1, 3.5109641551971436, (<Action.MOVE: 2>, -1, 0)], [0, 0.014948129653930664, (<Action.MOVE: 2>, 0, 1)], [1, 3.33550763130188, (<Action.MOVE: 2>, -1, -1)], [0, 0.01299905776977539, (<Action.MOVE: 2>, 1, 0)], [1, 2.604430913925171, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,487
iterations,9
times of actions,"[[1, 0.7740006446838379, (<Action.MOVE: 2>, 1, 0)], [0, 0.00599980354309082, (<Action.MOVE: 2>, 0, 1)], [1, 1.6979639530181885, (<Action.MOVE: 2>, 1, 0)], [0, 0.01700878143310547, (<Action.MOVE: 2>, 0, 1)], [1, 2.2689685821533203, (<Action.MOVE: 2>, 0, 1)], [0, 0.018003225326538086, (<Action.MOVE: 2>, 1, 0)], [1, 1.8219599723815918, (<Action.MOVE: 2>, 1, 0)], [0, 0.014961481094360352, (<Action.MOVE: 2>, 0, -1)], [1, 2.3509609699249268, <Action.KICK: 1>]]"
winner,red
game,488
iterations,11
times of actions,"[[1, 1.7880046367645264, (<Action.MOVE: 2>, 1, 0)], [0, 0.009958744049072266, (<Action.MOVE: 2>, -1, -1)], [1, 2.2779603004455566, (<Action.MOVE: 2>, 0, -1)], [0, 0.01695728302001953, (<Action.MOVE: 2>, -1, -1)], [1, 2.0699539184570312, (<Action.MOVE: 2>, 1, 0)], [0, 0.01399540901184082, (<Action.MOVE: 2>, 0, 1)], [1, 3.348999261856079, (<Action.MOVE: 2>, 1, 0)], [0, 0.01494455337524414, (<Action.MOVE: 2>, 0, -1)], [1, 2.816962242126465, (<Action.MOVE: 2>, 1, -1)], [0, 0.014006853103637695, (<Action.MOVE: 2>, 0, -1)], [1, 1.504943609237671, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,489
iterations,6
times of actions,"[[1, 1.0069994926452637, (<Action.MOVE: 2>, 0, 1)], [0, 0.010041236877441406, (<Action.MOVE: 2>, 1, 0)], [1, 1.292956829071045, (<Action.MOVE: 2>, 1, 0)], [0, 0.014997482299804688, (<Action.MOVE: 2>, 0, -1)], [1, 1.3429434299468994, (<Action.MOVE: 2>, 1, 0)], [0, 0.008951902389526367, (<Action.MOVE: 2>, 0, 1)], [1, 1.3789539337158203, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,490
iterations,3
times of actions,"[[1, 2.1479976177215576, (<Action.MOVE: 2>, 0, -1)], [0, 0.00995779037475586, (<Action.MOVE: 2>, 0, 1)], [1, 2.0799598693847656, (<Action.MOVE: 2>, 0, 1)], [0, 0.0180356502532959, (<Action.MOVE: 2>, 0, -1)]]"
winner,none
game,491
iterations,16
times of actions,"[[0, 0.009969472885131836, (<Action.MOVE: 2>, 0, 1)], [1, 1.6160452365875244, (<Action.MOVE: 2>, 1, 0)], [0, 0.015001296997070312, (<Action.MOVE: 2>, 1, -1)], [1, 1.1370019912719727, (<Action.MOVE: 2>, -1, 0)], [0, 0.01800060272216797, (<Action.MOVE: 2>, 1, -1)], [1, 0.9510455131530762, (<Action.MOVE: 2>, 0, 1)], [0, 0.007999181747436523, (<Action.MOVE: 2>, -1, 0)], [1, 1.2360036373138428, (<Action.MOVE: 2>, -1, 1)], [0, 0.008730173110961914, (<Action.MOVE: 2>, -1, 0)], [1, 2.142002582550049, (<Action.MOVE: 2>, -1, 0)], [0, 0.007999420166015625, (<Action.MOVE: 2>, 1, 1)], [1, 3.0079996585845947, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 0, -1)], [1, 1.8960041999816895, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 1, 1)], [1, 2.366994619369507, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,492
iterations,11
times of actions,"[[1, 1.695227861404419, (<Action.MOVE: 2>, 1, 1)], [0, 0.011002063751220703, (<Action.MOVE: 2>, -1, 1)], [1, 3.145045280456543, (<Action.MOVE: 2>, 1, 1)], [0, 0.01500248908996582, (<Action.MOVE: 2>, -1, 1)], [1, 3.6510660648345947, (<Action.MOVE: 2>, 1, -1)], [0, 0.015001058578491211, (<Action.MOVE: 2>, -1, 0)], [1, 3.5088722705841064, (<Action.MOVE: 2>, 1, 0)], [0, 0.014999628067016602, (<Action.MOVE: 2>, 0, -1)], [1, 3.418213367462158, (<Action.MOVE: 2>, 1, 1)], [0, 0.014000177383422852, (<Action.MOVE: 2>, 0, -1)], [1, 2.353001832962036, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,493
iterations,6
times of actions,"[[0, 0.004321575164794922, (<Action.MOVE: 2>, 1, 0)], [1, 1.1970248222351074, (<Action.MOVE: 2>, -1, 1)], [0, 0.008000612258911133, (<Action.MOVE: 2>, 0, 1)], [1, 3.376112937927246, (<Action.MOVE: 2>, -1, 1)], [0, 0.014999628067016602, (<Action.MOVE: 2>, 0, 1)], [1, 3.499055862426758, <Action.KICK: 1>]]"
winner,blue
game,494
iterations,12
times of actions,"[[0, 0.008962869644165039, (<Action.MOVE: 2>, 1, 0)], [1, 3.122037887573242, (<Action.MOVE: 2>, -1, 0)], [0, 0.01901412010192871, (<Action.MOVE: 2>, 0, -1)], [1, 4.233386278152466, (<Action.MOVE: 2>, -1, 0)], [0, 0.018001317977905273, (<Action.MOVE: 2>, 1, -1)], [1, 3.37404465675354, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 0, -1)], [1, 1.8900506496429443, (<Action.MOVE: 2>, -1, 0)], [0, 0.009002923965454102, (<Action.MOVE: 2>, 1, 1)], [1, 2.704047203063965, (<Action.MOVE: 2>, -1, -1)], [0, 0.013999462127685547, (<Action.MOVE: 2>, 1, 1)], [1, 2.462041139602661, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,495
iterations,14
times of actions,"[[0, 0.009959936141967773, (<Action.MOVE: 2>, 0, 1)], [1, 2.159010410308838, (<Action.MOVE: 2>, 0, 1)], [0, 0.01800060272216797, (<Action.MOVE: 2>, 0, -1)], [1, 2.2960448265075684, (<Action.MOVE: 2>, 0, 1)], [0, 0.019002437591552734, (<Action.MOVE: 2>, 0, -1)], [1, 2.083057165145874, (<Action.MOVE: 2>, -1, 0)], [0, 0.01600027084350586, (<Action.MOVE: 2>, 1, -1)], [1, 2.1980035305023193, (<Action.MOVE: 2>, -1, 0)], [0, 0.009002208709716797, (<Action.MOVE: 2>, 1, 0)], [1, 1.7259793281555176, (<Action.MOVE: 2>, -1, 0)], [0, 0.007999897003173828, (<Action.MOVE: 2>, 1, 1)], [1, 2.0570578575134277, (<Action.MOVE: 2>, -1, -1)], [0, 0.011000394821166992, (<Action.MOVE: 2>, -1, -1)], [1, 1.3460488319396973, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,496
iterations,13
times of actions,"[[1, 1.3949615955352783, (<Action.MOVE: 2>, 1, 1)], [0, 0.00999903678894043, (<Action.MOVE: 2>, -1, -1)], [1, 3.235041379928589, (<Action.MOVE: 2>, 1, 0)], [0, 0.021006107330322266, (<Action.MOVE: 2>, -1, -1)], [1, 2.627002716064453, (<Action.MOVE: 2>, 0, -1)], [0, 0.015002727508544922, (<Action.MOVE: 2>, 1, 0)], [1, 3.0380423069000244, (<Action.MOVE: 2>, 1, -1)], [0, 0.01200103759765625, (<Action.MOVE: 2>, -1, 0)], [1, 3.3220040798187256, (<Action.MOVE: 2>, 1, -1)], [0, 0.014999628067016602, (<Action.MOVE: 2>, -1, 1)], [1, 2.9980838298797607, (<Action.MOVE: 2>, 1, 1)], [0, 0.015000343322753906, (<Action.MOVE: 2>, 0, 1)], [1, 1.5130457878112793, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,497
iterations,21
times of actions,"[[1, 1.9798977375030518, (<Action.MOVE: 2>, 1, 0)], [0, 0.008998870849609375, (<Action.MOVE: 2>, -1, 0)], [1, 2.7959558963775635, (<Action.MOVE: 2>, 1, -1)], [0, 0.015999317169189453, (<Action.MOVE: 2>, -1, 1)], [1, 3.468040704727173, (<Action.MOVE: 2>, -1, 0)], [0, 0.014999628067016602, (<Action.MOVE: 2>, 1, 0)], [1, 3.5780420303344727, (<Action.MOVE: 2>, 0, -1)], [0, 0.01000070571899414, (<Action.MOVE: 2>, -1, -1)], [1, 3.977004051208496, (<Action.MOVE: 2>, -1, 0)], [0, 0.016004323959350586, (<Action.MOVE: 2>, -1, 1)], [1, 6.1875550746917725, (<Action.MOVE: 2>, 1, -1)], [0, 0.02300262451171875, (<Action.MOVE: 2>, -1, 1)], [1, 3.422003746032715, (<Action.MOVE: 2>, 1, 0)], [0, 0.011997461318969727, (<Action.MOVE: 2>, -1, -1)], [1, 2.835042715072632, (<Action.MOVE: 2>, 1, 0)], [0, 0.007998943328857422, (<Action.MOVE: 2>, 1, -1)], [1, 3.168149471282959, (<Action.MOVE: 2>, 1, 0)], [0, 0.012014150619506836, (<Action.MOVE: 2>, -1, 1)], [1, 2.5530037879943848, (<Action.MOVE: 2>, 1, 0)], [0, 0.011001110076904297, (<Action.MOVE: 2>, 0, 1)], [1, 1.1280040740966797, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,498
iterations,10
times of actions,"[[0, 0.004961252212524414, (<Action.MOVE: 2>, 1, 1)], [1, 1.4983162879943848, (<Action.MOVE: 2>, 1, 0)], [0, 0.016000032424926758, (<Action.MOVE: 2>, -1, 0)], [1, 1.1210038661956787, (<Action.MOVE: 2>, -1, 1)], [0, 0.016000032424926758, (<Action.MOVE: 2>, -1, 0)], [1, 1.5299997329711914, (<Action.MOVE: 2>, -1, 1)], [0, 0.011999845504760742, (<Action.MOVE: 2>, 0, 1)], [1, 3.4400041103363037, (<Action.MOVE: 2>, -1, 1)], [0, 0.01100015640258789, (<Action.MOVE: 2>, 0, -1)], [1, 2.505044937133789, <Action.KICK: 1>]]"
winner,blue
game,499
iterations,14
times of actions,"[[0, 0.01087498664855957, (<Action.MOVE: 2>, -1, 0)], [1, 0.642005443572998, (<Action.MOVE: 2>, 0, 1)], [0, 0.0149993896484375, (<Action.MOVE: 2>, 1, -1)], [1, 0.8900041580200195, (<Action.MOVE: 2>, 0, 1)], [0, 0.011000871658325195, (<Action.MOVE: 2>, 1, 1)], [1, 2.232003927230835, (<Action.MOVE: 2>, -1, 1)], [0, 0.017000198364257812, (<Action.MOVE: 2>, 1, -1)], [1, 2.240044593811035, (<Action.MOVE: 2>, -1, 0)], [0, 0.00899958610534668, (<Action.MOVE: 2>, -1, 0)], [1, 1.9120032787322998, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 0, 1)], [1, 2.8005917072296143, (<Action.MOVE: 2>, -1, 0)], [0, 0.01399993896484375, (<Action.MOVE: 2>, -1, 0)], [1, 2.3550057411193848, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,500
iterations,10
times of actions,"[[0, 0.009960412979125977, (<Action.MOVE: 2>, 0, 1)], [1, 1.2209992408752441, (<Action.MOVE: 2>, -1, 1)], [0, 0.009961366653442383, (<Action.MOVE: 2>, 1, -1)], [1, 3.376000165939331, (<Action.MOVE: 2>, -1, -1)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 1, 1)], [1, 2.0730438232421875, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000539779663086, (<Action.MOVE: 2>, -1, 0)], [1, 1.734999656677246, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 1, -1)], [1, 2.356003761291504, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,501
iterations,10
times of actions,"[[0, 0.007964372634887695, (<Action.MOVE: 2>, 1, -1)], [1, 1.0837433338165283, (<Action.MOVE: 2>, -1, -1)], [0, 0.009000062942504883, (<Action.MOVE: 2>, 1, 1)], [1, 3.418004274368286, (<Action.MOVE: 2>, -1, 0)], [0, 0.016037464141845703, (<Action.MOVE: 2>, 0, -1)], [1, 1.9119288921356201, (<Action.MOVE: 2>, -1, 0)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 1, 1)], [1, 2.7700610160827637, (<Action.MOVE: 2>, -1, -1)], [0, 0.015002727508544922, (<Action.MOVE: 2>, 0, -1)], [1, 1.492006540298462, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,502
iterations,10
times of actions,"[[0, 0.00800180435180664, (<Action.MOVE: 2>, 1, 1)], [1, 1.373044729232788, (<Action.MOVE: 2>, -1, 1)], [0, 0.009002923965454102, (<Action.MOVE: 2>, 0, -1)], [1, 3.3029990196228027, (<Action.MOVE: 2>, -1, -1)], [0, 0.01399993896484375, (<Action.MOVE: 2>, 1, -1)], [1, 3.3820414543151855, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003681182861328, (<Action.MOVE: 2>, 1, 1)], [1, 2.789043664932251, (<Action.MOVE: 2>, -1, 0)], [0, 0.015004873275756836, (<Action.MOVE: 2>, 0, 1)], [1, 1.5040431022644043, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,503
iterations,11
times of actions,"[[1, 0.6552762985229492, (<Action.MOVE: 2>, 1, 0)], [0, 0.005999326705932617, (<Action.MOVE: 2>, 1, 0)], [1, 0.6850001811981201, (<Action.MOVE: 2>, 1, 1)], [0, 0.010000944137573242, (<Action.MOVE: 2>, 0, 1)], [1, 1.560462236404419, (<Action.MOVE: 2>, 1, 1)], [0, 0.014000177383422852, (<Action.MOVE: 2>, -1, 0)], [1, 3.2230420112609863, (<Action.MOVE: 2>, 1, 0)], [0, 0.014957427978515625, (<Action.MOVE: 2>, -1, 1)], [1, 3.1280460357666016, (<Action.MOVE: 2>, 1, -1)], [0, 0.016990184783935547, (<Action.MOVE: 2>, 0, 1)], [1, 2.837961196899414, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,504
iterations,11
times of actions,"[[1, 1.2760462760925293, (<Action.MOVE: 2>, 1, 0)], [0, 0.011063337326049805, (<Action.MOVE: 2>, -1, 1)], [1, 1.5900044441223145, (<Action.MOVE: 2>, 1, 1)], [0, 0.01700735092163086, (<Action.MOVE: 2>, -1, 1)], [1, 1.286003589630127, (<Action.MOVE: 2>, 1, 1)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 0, -1)], [1, 2.9720427989959717, (<Action.MOVE: 2>, 1, 0)], [0, 0.01595306396484375, (<Action.MOVE: 2>, 1, 0)], [1, 2.9310414791107178, (<Action.MOVE: 2>, 1, -1)], [0, 0.01500391960144043, (<Action.MOVE: 2>, -1, 1)], [1, 1.5120494365692139, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,505
iterations,12
times of actions,"[[0, 0.010991573333740234, (<Action.MOVE: 2>, 1, 0)], [1, 1.7540040016174316, (<Action.MOVE: 2>, 0, 1)], [0, 0.01800084114074707, (<Action.MOVE: 2>, 1, 0)], [1, 2.311692714691162, (<Action.MOVE: 2>, -1, 1)], [0, 0.016999244689941406, (<Action.MOVE: 2>, 1, -1)], [1, 3.139050245285034, (<Action.MOVE: 2>, -1, 0)], [0, 0.014996767044067383, (<Action.MOVE: 2>, 1, 1)], [1, 2.607999086380005, (<Action.MOVE: 2>, -1, 0)], [0, 0.010999679565429688, (<Action.MOVE: 2>, -1, 0)], [1, 3.0359997749328613, (<Action.MOVE: 2>, -1, -1)], [0, 0.014001607894897461, (<Action.MOVE: 2>, 1, 0)], [1, 2.047046184539795, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,506
iterations,14
times of actions,"[[0, 0.010962247848510742, (<Action.MOVE: 2>, 1, 0)], [1, 2.1629505157470703, (<Action.MOVE: 2>, -1, -1)], [0, 0.0169675350189209, (<Action.MOVE: 2>, -1, 0)], [1, 2.1012063026428223, (<Action.MOVE: 2>, 1, 0)], [0, 0.01695728302001953, (<Action.MOVE: 2>, 1, 1)], [1, 1.2800390720367432, (<Action.MOVE: 2>, -1, 1)], [0, 0.00899648666381836, (<Action.MOVE: 2>, 0, -1)], [1, 3.247002601623535, (<Action.MOVE: 2>, -1, 0)], [0, 0.014976978302001953, (<Action.MOVE: 2>, -1, 0)], [1, 2.9919471740722656, (<Action.MOVE: 2>, -1, 0)], [0, 0.014002084732055664, (<Action.MOVE: 2>, 1, 1)], [1, 1.9529550075531006, (<Action.MOVE: 2>, -1, -1)], [0, 0.008997917175292969, (<Action.MOVE: 2>, 1, 0)], [1, 1.3689608573913574, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,507
iterations,4
times of actions,"[[1, 1.009814739227295, (<Action.MOVE: 2>, 0, 1)], [0, 0.01000213623046875, (<Action.MOVE: 2>, -1, -1)], [1, 1.741001844406128, (<Action.MOVE: 2>, 1, 1)], [0, 0.014956235885620117, (<Action.MOVE: 2>, -1, 0)], [1, 2.384044647216797, (<Action.MOVE: 2>, 1, 0)]]"
winner,none
game,508
iterations,10
times of actions,"[[0, 0.007014274597167969, (<Action.MOVE: 2>, 1, 1)], [1, 2.309936285018921, (<Action.MOVE: 2>, -1, 0)], [0, 0.017978906631469727, (<Action.MOVE: 2>, 1, 0)], [1, 4.036165714263916, (<Action.MOVE: 2>, -1, 1)], [0, 0.01596379280090332, (<Action.MOVE: 2>, 1, -1)], [1, 3.378002405166626, (<Action.MOVE: 2>, -1, 0)], [0, 0.014996051788330078, (<Action.MOVE: 2>, 0, 1)], [1, 3.2019529342651367, (<Action.MOVE: 2>, -1, -1)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 1, -1)], [1, 2.1520063877105713, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,509
iterations,7
times of actions,"[[1, 0.7890059947967529, (<Action.MOVE: 2>, 1, 0)], [0, 0.006002187728881836, (<Action.MOVE: 2>, 1, 0)], [1, 0.8529946804046631, (<Action.MOVE: 2>, 1, 0)], [0, 0.007998466491699219, (<Action.MOVE: 2>, -1, 1)], [1, 2.0349998474121094, (<Action.MOVE: 2>, 1, 0)], [0, 0.015990734100341797, (<Action.MOVE: 2>, 1, 0)], [1, 2.3890187740325928, <Action.KICK: 1>]]"
winner,red
game,510
iterations,7
times of actions,"[[1, 1.9627599716186523, (<Action.MOVE: 2>, 1, 1)], [0, 0.00899505615234375, (<Action.MOVE: 2>, 0, -1)], [1, 2.0621542930603027, (<Action.MOVE: 2>, 1, 0)], [0, 0.01000833511352539, (<Action.MOVE: 2>, 0, 1)], [1, 2.7669947147369385, (<Action.MOVE: 2>, 1, 0)], [0, 0.01404714584350586, (<Action.MOVE: 2>, -1, -1)], [1, 1.527998685836792, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,511
iterations,13
times of actions,"[[1, 1.1610052585601807, (<Action.MOVE: 2>, 1, 0)], [0, 0.013045549392700195, (<Action.MOVE: 2>, 0, -1)], [1, 1.7259972095489502, (<Action.MOVE: 2>, 1, 1)], [0, 0.019023418426513672, (<Action.MOVE: 2>, 0, 1)], [1, 2.0340075492858887, (<Action.MOVE: 2>, 0, 1)], [0, 0.017043113708496094, (<Action.MOVE: 2>, 0, 1)], [1, 1.215998649597168, (<Action.MOVE: 2>, 1, 0)], [0, 0.009058952331542969, (<Action.MOVE: 2>, 0, -1)], [1, 2.921987771987915, (<Action.MOVE: 2>, 1, -1)], [0, 0.01498723030090332, (<Action.MOVE: 2>, -1, -1)], [1, 3.26399827003479, (<Action.MOVE: 2>, 1, 0)], [0, 0.014949560165405273, (<Action.MOVE: 2>, 1, 0)], [1, 2.544001340866089, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,512
iterations,10
times of actions,"[[0, 0.005005836486816406, (<Action.MOVE: 2>, 0, 1)], [1, 1.8101842403411865, (<Action.MOVE: 2>, -1, -1)], [0, 0.015005826950073242, (<Action.MOVE: 2>, 1, 1)], [1, 3.854013681411743, (<Action.MOVE: 2>, -1, 0)], [0, 0.015005826950073242, (<Action.MOVE: 2>, 1, 0)], [1, 3.174990177154541, (<Action.MOVE: 2>, -1, 0)], [0, 0.014993667602539062, (<Action.MOVE: 2>, 1, 1)], [1, 2.9990038871765137, (<Action.MOVE: 2>, -1, -1)], [0, 0.015006065368652344, (<Action.MOVE: 2>, 0, -1)], [1, 2.4010043144226074, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,513
iterations,13
