start time,1633071274.1702516
winner,blue
game,598
iterations,24
times of actions,"[[0, 0.009961128234863281, (<Action.MOVE: 2>, 1, 1)], [1, 1.2059977054595947, (<Action.MOVE: 2>, 0, 1)], [0, 0.023952722549438477, (<Action.MOVE: 2>, 1, 1)], [1, 2.112966775894165, (<Action.MOVE: 2>, 1, 0)], [0, 0.018935441970825195, (<Action.MOVE: 2>, 1, 1)], [1, 1.5259044170379639, (<Action.MOVE: 2>, 0, 1)], [0, 0.0189971923828125, (<Action.MOVE: 2>, 0, -1)], [1, 2.098998785018921, (<Action.MOVE: 2>, 0, 1)], [0, 0.011008739471435547, (<Action.MOVE: 2>, -1, -1)], [1, 2.6049554347991943, (<Action.MOVE: 2>, -1, 0)], [0, 0.013994216918945312, (<Action.MOVE: 2>, 1, 0)], [1, 3.505943775177002, (<Action.MOVE: 2>, 0, 1)], [0, 0.014959335327148438, (<Action.MOVE: 2>, 1, -1)], [1, 3.3379666805267334, (<Action.MOVE: 2>, -1, 0)], [0, 0.009955644607543945, (<Action.MOVE: 2>, 0, 1)], [1, 3.5849549770355225, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003204345703125, (<Action.MOVE: 2>, 0, -1)], [1, 3.6809613704681396, (<Action.MOVE: 2>, -1, 0)], [0, 0.00995016098022461, (<Action.MOVE: 2>, 1, -1)], [1, 2.403960943222046, (<Action.MOVE: 2>, -1, -1)], [0, 0.011954545974731445, (<Action.MOVE: 2>, -1, -1)], [1, 1.5419468879699707, (<Action.MOVE: 2>, -1, -1)], [0, 0.007954835891723633, (<Action.MOVE: 2>, 1, 0)], [1, 1.0930016040802002, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,599
iterations,7
times of actions,"[[1, 2.022995710372925, (<Action.MOVE: 2>, 1, 0)], [0, 0.010001897811889648, (<Action.MOVE: 2>, -1, 0)], [1, 3.047015905380249, (<Action.MOVE: 2>, 1, 0)], [0, 0.014954805374145508, (<Action.MOVE: 2>, -1, -1)], [1, 1.7259600162506104, (<Action.MOVE: 2>, 1, -1)], [0, 0.008992671966552734, (<Action.MOVE: 2>, 0, 1)], [1, 2.5659632682800293, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,600
iterations,9
times of actions,"[[1, 0.9090402126312256, (<Action.MOVE: 2>, 1, 0)], [0, 0.005959033966064453, (<Action.MOVE: 2>, 0, 1)], [1, 1.7450006008148193, (<Action.MOVE: 2>, 1, -1)], [0, 0.015946388244628906, (<Action.MOVE: 2>, -1, -1)], [1, 1.9079549312591553, (<Action.MOVE: 2>, 1, 0)], [0, 0.009958982467651367, (<Action.MOVE: 2>, -1, -1)], [0, 0.010027170181274414, (<Action.MOVE: 2>, 0, 1)], [1, 2.887709856033325, (<Action.MOVE: 2>, 1, -1)], [0, 0.014000415802001953, (<Action.MOVE: 2>, -1, 1)], [1, 2.649989128112793, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,601
iterations,10
times of actions,"[[0, 0.007002353668212891, (<Action.MOVE: 2>, 1, 1)], [1, 2.179997205734253, (<Action.MOVE: 2>, -1, 1)], [0, 0.017996549606323242, (<Action.MOVE: 2>, 0, -1)], [1, 3.5389976501464844, (<Action.MOVE: 2>, -1, 1)], [0, 0.014966487884521484, (<Action.MOVE: 2>, 1, 0)], [1, 3.1760051250457764, (<Action.MOVE: 2>, -1, 0)], [0, 0.014960050582885742, (<Action.MOVE: 2>, 0, 1)], [1, 3.1655313968658447, (<Action.MOVE: 2>, -1, -1)], [0, 0.015620231628417969, (<Action.MOVE: 2>, 0, -1)], [1, 2.320967197418213, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,602
iterations,6
times of actions,"[[0, 0.010002851486206055, (<Action.MOVE: 2>, -1, 0)], [1, 1.762653112411499, (<Action.MOVE: 2>, -1, 1)], [0, 0.012960433959960938, (<Action.MOVE: 2>, 0, -1)], [1, 3.240969657897949, (<Action.MOVE: 2>, -1, 1)], [0, 0.01095890998840332, (<Action.MOVE: 2>, 1, 1)], [1, 3.5989556312561035, <Action.KICK: 1>]]"
winner,blue
game,603
iterations,4
times of actions,"[[1, 2.3050003051757812, (<Action.MOVE: 2>, 0, 1)], [0, 0.009936332702636719, (<Action.MOVE: 2>, -1, 1)], [1, 2.166999578475952, (<Action.MOVE: 2>, 0, 1)], [0, 0.017002105712890625, (<Action.MOVE: 2>, -1, 0)], [1, 1.8209991455078125, (<Action.MOVE: 2>, 1, 0)]]"
winner,none
game,604
iterations,7
times of actions,"[[1, 1.2089948654174805, (<Action.MOVE: 2>, 1, 0)], [0, 0.0060007572174072266, (<Action.MOVE: 2>, -1, 1)], [1, 2.9979610443115234, (<Action.MOVE: 2>, 1, 0)], [0, 0.014942169189453125, (<Action.MOVE: 2>, -1, -1)], [1, 1.751997947692871, (<Action.MOVE: 2>, 1, -1)], [0, 0.008999824523925781, (<Action.MOVE: 2>, -1, 1)], [1, 2.5000383853912354, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,605
iterations,11
times of actions,"[[1, 1.5639991760253906, (<Action.MOVE: 2>, 1, 0)], [0, 0.009953737258911133, (<Action.MOVE: 2>, 0, -1)], [1, 1.7500076293945312, (<Action.MOVE: 2>, 1, 0)], [0, 0.01895761489868164, (<Action.MOVE: 2>, 1, 0)], [1, 1.5839598178863525, (<Action.MOVE: 2>, 1, 0)], [0, 0.014002799987792969, (<Action.MOVE: 2>, -1, -1)], [1, 1.8670430183410645, (<Action.MOVE: 2>, 1, 0)], [0, 0.009955883026123047, (<Action.MOVE: 2>, -1, -1)], [0, 0.01000070571899414, (<Action.MOVE: 2>, -1, -1)], [0, 0.010042428970336914, (<Action.MOVE: 2>, -1, 1)], [1, 2.801032304763794, (<Action.MOVE: 2>, 1, -1)], [0, 0.014940738677978516, (<Action.MOVE: 2>, 1, 0)], [1, 2.3229520320892334, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,606
iterations,11
times of actions,"[[1, 1.545959711074829, (<Action.MOVE: 2>, 1, 1)], [0, 0.011001110076904297, (<Action.MOVE: 2>, -1, -1)], [1, 1.9599971771240234, (<Action.MOVE: 2>, 1, 0)], [0, 0.018402814865112305, (<Action.MOVE: 2>, -1, 1)], [1, 2.374943971633911, (<Action.MOVE: 2>, 1, 0)], [0, 0.0169680118560791, (<Action.MOVE: 2>, 1, 0)], [1, 3.767645835876465, (<Action.MOVE: 2>, 1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, -1, -1)], [1, 2.7550442218780518, (<Action.MOVE: 2>, 1, -1)], [0, 0.015004873275756836, (<Action.MOVE: 2>, -1, -1)], [1, 1.3579990863800049, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,607
iterations,12
times of actions,"[[0, 0.010999441146850586, (<Action.MOVE: 2>, 0, 1)], [1, 0.9499435424804688, (<Action.MOVE: 2>, -1, 1)], [0, 0.009999275207519531, (<Action.MOVE: 2>, -1, 0)], [1, 1.2549500465393066, (<Action.MOVE: 2>, 0, 1)], [0, 0.00894927978515625, (<Action.MOVE: 2>, 1, 0)], [1, 2.3479936122894287, (<Action.MOVE: 2>, -1, 0)], [0, 0.009955167770385742, (<Action.MOVE: 2>, -1, 0)], [1, 1.7909607887268066, (<Action.MOVE: 2>, -1, 0)], [0, 0.010002613067626953, (<Action.MOVE: 2>, 1, -1)], [1, 2.7049968242645264, (<Action.MOVE: 2>, -1, -1)], [0, 0.01495361328125, (<Action.MOVE: 2>, -1, 0)], [1, 2.2739667892456055, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,608
iterations,7
times of actions,"[[1, 1.063593864440918, (<Action.MOVE: 2>, 1, -1)], [0, 0.0060002803802490234, (<Action.MOVE: 2>, 1, 0)], [1, 1.5119855403900146, (<Action.MOVE: 2>, 1, 0)], [0, 0.0070002079010009766, (<Action.MOVE: 2>, -1, 1)], [1, 2.773994207382202, (<Action.MOVE: 2>, 1, 0)], [0, 0.015000343322753906, (<Action.MOVE: 2>, -1, -1)], [1, 1.5180461406707764, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,609
iterations,16
times of actions,"[[0, 0.010999917984008789, (<Action.MOVE: 2>, 0, 1)], [1, 2.156038522720337, (<Action.MOVE: 2>, -1, 1)], [0, 0.016961336135864258, (<Action.MOVE: 2>, 0, -1)], [1, 3.788999557495117, (<Action.MOVE: 2>, 1, 0)], [0, 0.014941930770874023, (<Action.MOVE: 2>, -1, 0)], [1, 3.1516032218933105, (<Action.MOVE: 2>, 0, -1)], [0, 0.011955976486206055, (<Action.MOVE: 2>, 0, 1)], [1, 2.7529611587524414, (<Action.MOVE: 2>, -1, 0)], [0, 0.007963418960571289, (<Action.MOVE: 2>, 1, 0)], [1, 3.256997585296631, (<Action.MOVE: 2>, -1, 0)], [0, 0.01399993896484375, (<Action.MOVE: 2>, 1, -1)], [1, 3.4620413780212402, (<Action.MOVE: 2>, -1, 0)], [0, 0.014957189559936523, (<Action.MOVE: 2>, 1, 1)], [1, 2.7479586601257324, (<Action.MOVE: 2>, -1, 0)], [0, 0.014955759048461914, (<Action.MOVE: 2>, 1, 0)], [1, 2.111034870147705, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,610
iterations,20
times of actions,"[[0, 0.009999513626098633, (<Action.MOVE: 2>, 0, 1)], [1, 1.7529950141906738, (<Action.MOVE: 2>, 0, 1)], [0, 0.01894092559814453, (<Action.MOVE: 2>, 1, 0)], [1, 2.880037307739258, (<Action.MOVE: 2>, -1, 1)], [0, 0.013999223709106445, (<Action.MOVE: 2>, 0, -1)], [1, 3.901186466217041, (<Action.MOVE: 2>, 0, -1)], [0, 0.014959096908569336, (<Action.MOVE: 2>, 1, 1)], [1, 4.166003227233887, (<Action.MOVE: 2>, 1, 0)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 0, 1)], [1, 3.62894868850708, (<Action.MOVE: 2>, -1, 0)], [0, 0.014957904815673828, (<Action.MOVE: 2>, 1, 0)], [1, 3.9429569244384766, (<Action.MOVE: 2>, -1, 0)], [0, 0.013995647430419922, (<Action.MOVE: 2>, 1, 1)], [1, 3.207954168319702, (<Action.MOVE: 2>, -1, 0)], [0, 0.014999866485595703, (<Action.MOVE: 2>, 0, -1)], [1, 3.430020570755005, (<Action.MOVE: 2>, -1, 0)], [0, 0.014954566955566406, (<Action.MOVE: 2>, 0, 1)], [1, 2.682003974914551, (<Action.MOVE: 2>, -1, 1)], [0, 0.01495981216430664, (<Action.MOVE: 2>, 1, -1)], [1, 2.0209617614746094, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,611
iterations,10
times of actions,"[[0, 0.0070416927337646484, (<Action.MOVE: 2>, 1, -1)], [1, 1.1948344707489014, (<Action.MOVE: 2>, -1, 1)], [0, 0.008952617645263672, (<Action.MOVE: 2>, 1, 0)], [1, 2.207005262374878, (<Action.MOVE: 2>, -1, 0)], [0, 0.008957862854003906, (<Action.MOVE: 2>, 1, 1)], [1, 3.010990619659424, (<Action.MOVE: 2>, -1, 0)], [0, 0.014955997467041016, (<Action.MOVE: 2>, 1, -1)], [1, 1.5450458526611328, (<Action.MOVE: 2>, -1, -1)], [0, 0.008943319320678711, (<Action.MOVE: 2>, 1, 0)], [1, 1.0739963054656982, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,612
iterations,17
times of actions,"[[1, 1.3890643119812012, (<Action.MOVE: 2>, 1, 0)], [0, 0.011026620864868164, (<Action.MOVE: 2>, 1, 0)], [1, 1.345991611480713, (<Action.MOVE: 2>, 1, 0)], [0, 0.014956474304199219, (<Action.MOVE: 2>, -1, 1)], [1, 2.3179633617401123, (<Action.MOVE: 2>, 0, 1)], [0, 0.019999265670776367, (<Action.MOVE: 2>, -1, 0)], [1, 2.4289638996124268, (<Action.MOVE: 2>, 0, 1)], [0, 0.018988847732543945, (<Action.MOVE: 2>, -1, 1)], [1, 2.006991147994995, (<Action.MOVE: 2>, 0, -1)], [0, 0.014005422592163086, (<Action.MOVE: 2>, -1, -1)], [1, 1.824997901916504, (<Action.MOVE: 2>, 1, -1)], [0, 0.01399087905883789, (<Action.MOVE: 2>, -1, 1)], [1, 2.6500067710876465, (<Action.MOVE: 2>, 1, 0)], [0, 0.010983943939208984, (<Action.MOVE: 2>, 1, 0)], [1, 2.9689626693725586, (<Action.MOVE: 2>, 1, -1)], [0, 0.017997264862060547, (<Action.MOVE: 2>, 0, -1)], [1, 2.5870370864868164, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,613
iterations,9
times of actions,"[[1, 1.8729994297027588, (<Action.MOVE: 2>, 1, 0)], [0, 0.010003328323364258, (<Action.MOVE: 2>, 1, 0)], [1, 1.5350403785705566, (<Action.MOVE: 2>, 1, 0)], [0, 0.011959552764892578, (<Action.MOVE: 2>, -1, 0)], [1, 2.9409449100494385, (<Action.MOVE: 2>, 1, -1)], [0, 0.014952898025512695, (<Action.MOVE: 2>, -1, -1)], [1, 3.3000006675720215, (<Action.MOVE: 2>, 1, 0)], [0, 0.014998912811279297, (<Action.MOVE: 2>, 0, -1)], [1, 2.6779603958129883, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,614
iterations,12
times of actions,"[[0, 0.009997844696044922, (<Action.MOVE: 2>, 0, -1)], [1, 0.9860045909881592, (<Action.MOVE: 2>, 0, 1)], [0, 0.014000654220581055, (<Action.MOVE: 2>, 0, 1)], [1, 2.0049965381622314, (<Action.MOVE: 2>, -1, 1)], [0, 0.017961978912353516, (<Action.MOVE: 2>, 0, -1)], [1, 2.142965793609619, (<Action.MOVE: 2>, -1, 0)], [0, 0.007986783981323242, (<Action.MOVE: 2>, 1, 1)], [1, 3.065105438232422, (<Action.MOVE: 2>, -1, 0)], [0, 0.013987541198730469, (<Action.MOVE: 2>, 1, -1)], [1, 1.7409894466400146, (<Action.MOVE: 2>, -1, 0)], [0, 0.00895833969116211, (<Action.MOVE: 2>, 1, 1)], [1, 2.1369595527648926, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,615
iterations,16
times of actions,"[[0, 0.009998798370361328, (<Action.MOVE: 2>, 0, 1)], [1, 1.7729992866516113, (<Action.MOVE: 2>, 0, 1)], [0, 0.01900315284729004, (<Action.MOVE: 2>, 1, 0)], [1, 3.021001100540161, (<Action.MOVE: 2>, -1, 1)], [0, 0.0189974308013916, (<Action.MOVE: 2>, 1, 1)], [1, 3.980034112930298, (<Action.MOVE: 2>, -1, -1)], [0, 0.015046119689941406, (<Action.MOVE: 2>, 0, -1)], [1, 3.7529475688934326, (<Action.MOVE: 2>, -1, -1)], [0, 0.009957075119018555, (<Action.MOVE: 2>, -1, 0)], [1, 2.9710397720336914, (<Action.MOVE: 2>, -1, 0)], [0, 0.008959293365478516, (<Action.MOVE: 2>, 1, 1)], [1, 2.867957592010498, (<Action.MOVE: 2>, 0, 1)], [0, 0.009956598281860352, (<Action.MOVE: 2>, 1, 0)], [1, 3.429999828338623, (<Action.MOVE: 2>, -1, 1)], [0, 0.014987468719482422, (<Action.MOVE: 2>, 1, 1)], [1, 2.146466016769409, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,616
iterations,10
times of actions,"[[0, 0.007002592086791992, (<Action.MOVE: 2>, 1, -1)], [1, 1.980997085571289, (<Action.MOVE: 2>, -1, -1)], [0, 0.018956899642944336, (<Action.MOVE: 2>, 1, 0)], [1, 4.078419923782349, (<Action.MOVE: 2>, -1, 1)], [0, 0.01595783233642578, (<Action.MOVE: 2>, 1, 0)], [1, 3.547982692718506, (<Action.MOVE: 2>, -1, -1)], [0, 0.014009237289428711, (<Action.MOVE: 2>, 1, -1)], [1, 2.5620224475860596, (<Action.MOVE: 2>, -1, -1)], [0, 0.017001867294311523, (<Action.MOVE: 2>, 0, 1)], [1, 2.504993200302124, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,617
iterations,4
times of actions,"[[1, 2.1030023097991943, (<Action.MOVE: 2>, 1, 0)], [0, 0.010000944137573242, (<Action.MOVE: 2>, -1, 1)], [1, 2.2079977989196777, (<Action.MOVE: 2>, 0, 1)], [0, 0.016997575759887695, (<Action.MOVE: 2>, -1, 0)], [1, 1.8880093097686768, (<Action.MOVE: 2>, 1, 0)]]"
winner,none
game,618
iterations,12
times of actions,"[[0, 0.009993314743041992, (<Action.MOVE: 2>, 1, 1)], [1, 2.136035680770874, (<Action.MOVE: 2>, 0, 1)], [0, 0.01696324348449707, (<Action.MOVE: 2>, 1, 1)], [1, 1.155944585800171, (<Action.MOVE: 2>, -1, -1)], [0, 0.009961366653442383, (<Action.MOVE: 2>, 0, -1)], [1, 3.1819584369659424, (<Action.MOVE: 2>, -1, 0)], [0, 0.01595330238342285, (<Action.MOVE: 2>, 1, 0)], [1, 2.9199631214141846, (<Action.MOVE: 2>, -1, 0)], [0, 0.014998674392700195, (<Action.MOVE: 2>, 1, -1)], [1, 2.3669352531433105, (<Action.MOVE: 2>, -1, -1)], [0, 0.011956930160522461, (<Action.MOVE: 2>, -1, 1)], [1, 2.1289615631103516, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,619
iterations,18
times of actions,"[[0, 0.010936498641967773, (<Action.MOVE: 2>, 0, 1)], [1, 0.9659469127655029, (<Action.MOVE: 2>, -1, 1)], [0, 0.010950565338134766, (<Action.MOVE: 2>, 0, -1)], [1, 2.0999977588653564, (<Action.MOVE: 2>, 1, 0)], [0, 0.01600050926208496, (<Action.MOVE: 2>, 0, -1)], [1, 2.3949921131134033, (<Action.MOVE: 2>, -1, 0)], [0, 0.019000768661499023, (<Action.MOVE: 2>, 0, -1)], [1, 2.4950568675994873, (<Action.MOVE: 2>, 1, 0)], [0, 0.01976323127746582, (<Action.MOVE: 2>, 1, -1)], [1, 2.5670440196990967, (<Action.MOVE: 2>, -1, 1)], [0, 0.017003774642944336, (<Action.MOVE: 2>, 0, -1)], [1, 2.31600284576416, (<Action.MOVE: 2>, -1, 0)], [0, 0.009004354476928711, (<Action.MOVE: 2>, 1, 1)], [1, 2.7540037631988525, (<Action.MOVE: 2>, -1, 0)], [0, 0.015003204345703125, (<Action.MOVE: 2>, 0, -1)], [1, 1.542001724243164, (<Action.MOVE: 2>, -1, -1)], [0, 0.007999420166015625, (<Action.MOVE: 2>, -1, 0)], [1, 1.461043357849121, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,620
iterations,9
times of actions,"[[1, 1.79599928855896, (<Action.MOVE: 2>, 1, 0)], [0, 0.011001348495483398, (<Action.MOVE: 2>, -1, -1)], [1, 1.797957181930542, (<Action.MOVE: 2>, 1, -1)], [0, 0.015999317169189453, (<Action.MOVE: 2>, -1, 1)], [1, 3.976999282836914, (<Action.MOVE: 2>, 1, 0)], [0, 0.01600027084350586, (<Action.MOVE: 2>, 0, -1)], [1, 2.960998773574829, (<Action.MOVE: 2>, 1, -1)], [0, 0.01399993896484375, (<Action.MOVE: 2>, 0, -1)], [1, 1.5029480457305908, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,621
iterations,11
times of actions,"[[1, 1.3510229587554932, (<Action.MOVE: 2>, 1, -1)], [0, 0.012003898620605469, (<Action.MOVE: 2>, -1, 1)], [1, 2.2750437259674072, (<Action.MOVE: 2>, 1, 0)], [0, 0.021003007888793945, (<Action.MOVE: 2>, -1, 0)], [1, 2.3730483055114746, (<Action.MOVE: 2>, 1, 0)], [0, 0.015999794006347656, (<Action.MOVE: 2>, 1, 0)], [1, 2.980992555618286, (<Action.MOVE: 2>, 1, 0)], [0, 0.016002655029296875, (<Action.MOVE: 2>, -1, 1)], [1, 1.8940045833587646, (<Action.MOVE: 2>, 1, -1)], [0, 0.011011838912963867, (<Action.MOVE: 2>, -1, 1)], [0, 0.009992361068725586, (<Action.MOVE: 2>, 1, 0)], [1, 1.5100371837615967, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,622
iterations,11
times of actions,"[[1, 1.4603960514068604, (<Action.MOVE: 2>, 1, 0)], [0, 0.009985685348510742, (<Action.MOVE: 2>, 0, -1)], [1, 0.9050166606903076, (<Action.MOVE: 2>, 0, 1)], [0, 0.010003328323364258, (<Action.MOVE: 2>, -1, -1)], [0, 0.011996746063232422, (<Action.MOVE: 2>, -1, 0)], [1, 1.2089991569519043, (<Action.MOVE: 2>, 1, 1)], [0, 0.009000062942504883, (<Action.MOVE: 2>, -1, 1)], [1, 3.0040018558502197, (<Action.MOVE: 2>, 1, 0)], [0, 0.02000284194946289, (<Action.MOVE: 2>, 1, 0)], [1, 2.8059957027435303, (<Action.MOVE: 2>, 1, -1)], [0, 0.013998985290527344, (<Action.MOVE: 2>, 0, 1)], [1, 2.672041893005371, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,623
iterations,8
times of actions,"[[1, 1.0735390186309814, (<Action.MOVE: 2>, 1, 0)], [0, 0.009999990463256836, (<Action.MOVE: 2>, 0, 1)], [1, 1.9650423526763916, (<Action.MOVE: 2>, 1, 0)], [0, 0.01699995994567871, (<Action.MOVE: 2>, 0, 1)], [1, 2.0170435905456543, (<Action.MOVE: 2>, 0, -1)], [0, 0.019998788833618164, (<Action.MOVE: 2>, -1, 1)], [1, 2.2070553302764893, (<Action.MOVE: 2>, 0, 1)], [0, 0.01700115203857422, (<Action.MOVE: 2>, -1, 0)], [1, 1.8340046405792236, (<Action.MOVE: 2>, 1, 0)]]"
winner,none
game,624
iterations,12
times of actions,"[[0, 0.009964227676391602, (<Action.MOVE: 2>, -1, 0)], [1, 1.4380154609680176, (<Action.MOVE: 2>, 0, 1)], [0, 0.015999794006347656, (<Action.MOVE: 2>, 0, -1)], [1, 1.208984613418579, (<Action.MOVE: 2>, -1, 1)], [0, 0.009003162384033203, (<Action.MOVE: 2>, 1, 1)], [1, 3.3670473098754883, (<Action.MOVE: 2>, -1, 0)], [0, 0.015999794006347656, (<Action.MOVE: 2>, 0, -1)], [1, 1.9105491638183594, (<Action.MOVE: 2>, -1, 0)], [0, 0.0110015869140625, (<Action.MOVE: 2>, 0, 1)], [1, 3.0619983673095703, (<Action.MOVE: 2>, -1, 0)], [0, 0.014000177383422852, (<Action.MOVE: 2>, 1, -1)], [1, 1.4660372734069824, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,625
iterations,9
times of actions,"[[1, 2.03900408744812, (<Action.MOVE: 2>, 0, 1)], [0, 0.010002613067626953, (<Action.MOVE: 2>, -1, 1)], [1, 1.2350029945373535, (<Action.MOVE: 2>, 1, 0)], [0, 0.009000539779663086, (<Action.MOVE: 2>, -1, 1)], [0, 0.009000539779663086, (<Action.MOVE: 2>, -1, 1)], [0, 0.010996103286743164, (<Action.MOVE: 2>, 1, 0)], [1, 1.7630467414855957, (<Action.MOVE: 2>, 1, 0)], [0, 0.009001016616821289, (<Action.MOVE: 2>, 0, -1)], [1, 2.663041591644287, (<Action.MOVE: 2>, 1, -1)], [0, 0.015000104904174805, (<Action.MOVE: 2>, 0, -1)], [1, 2.541045904159546, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,626
iterations,13
times of actions,"[[1, 1.9220023155212402, (<Action.MOVE: 2>, 1, 0)], [0, 0.011005640029907227, (<Action.MOVE: 2>, 0, 1)], [1, 2.037990093231201, (<Action.MOVE: 2>, 0, -1)], [0, 0.020000219345092773, (<Action.MOVE: 2>, -1, 0)], [1, 3.151003360748291, (<Action.MOVE: 2>, 1, 0)], [0, 0.013998985290527344, (<Action.MOVE: 2>, 0, 1)], [1, 3.239042043685913, (<Action.MOVE: 2>, 1, -1)], [0, 0.01500391960144043, (<Action.MOVE: 2>, -1, -1)], [1, 3.2909998893737793, (<Action.MOVE: 2>, 1, 0)], [0, 0.015004873275756836, (<Action.MOVE: 2>, -1, 0)], [1, 3.0890040397644043, (<Action.MOVE: 2>, 1, 0)], [0, 0.015003442764282227, (<Action.MOVE: 2>, 0, 1)], [1, 2.554999828338623, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,627
iterations,10
times of actions,"[[0, 0.009951114654541016, (<Action.MOVE: 2>, 1, -1)], [1, 2.038949966430664, (<Action.MOVE: 2>, -1, 1)], [0, 0.013999700546264648, (<Action.MOVE: 2>, 0, -1)], [1, 2.206050157546997, (<Action.MOVE: 2>, -1, 0)], [0, 0.009003877639770508, (<Action.MOVE: 2>, 0, 1)], [1, 2.9880428314208984, (<Action.MOVE: 2>, -1, 0)], [0, 0.013953924179077148, (<Action.MOVE: 2>, 0, -1)], [1, 1.719054937362671, (<Action.MOVE: 2>, -1, 0)], [0, 0.007999181747436523, (<Action.MOVE: 2>, 0, 1)], [1, 2.302025318145752, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,628
iterations,11
times of actions,"[[1, 0.6451423168182373, (<Action.MOVE: 2>, 1, 0)], [0, 0.005999326705932617, (<Action.MOVE: 2>, -1, -1)], [0, 0.009997844696044922, (<Action.MOVE: 2>, -1, 0)], [1, 0.8631136417388916, (<Action.MOVE: 2>, 1, 1)], [0, 0.01000070571899414, (<Action.MOVE: 2>, -1, 1)], [1, 2.2091591358184814, (<Action.MOVE: 2>, 1, 1)], [0, 0.0160067081451416, (<Action.MOVE: 2>, 1, 0)], [1, 3.0360002517700195, (<Action.MOVE: 2>, 1, 0)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 0, -1)], [1, 1.732046365737915, (<Action.MOVE: 2>, 1, -1)], [0, 0.01005101203918457, (<Action.MOVE: 2>, -1, -1)], [0, 0.008999347686767578, (<Action.MOVE: 2>, -1, 1)], [1, 2.3600027561187744, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,629
iterations,16
times of actions,"[[0, 0.0070018768310546875, (<Action.MOVE: 2>, 0, -1)], [1, 1.7649390697479248, (<Action.MOVE: 2>, -1, 1)], [0, 0.014220476150512695, (<Action.MOVE: 2>, 1, 0)], [1, 3.6220409870147705, (<Action.MOVE: 2>, 1, 0)], [0, 0.013995885848999023, (<Action.MOVE: 2>, -1, 0)], [1, 3.3356974124908447, (<Action.MOVE: 2>, 0, -1)], [0, 0.010999679565429688, (<Action.MOVE: 2>, 1, -1)], [1, 3.9280333518981934, (<Action.MOVE: 2>, -1, 1)], [0, 0.017963647842407227, (<Action.MOVE: 2>, 1, 0)], [1, 3.8780014514923096, (<Action.MOVE: 2>, -1, 1)], [0, 0.015002727508544922, (<Action.MOVE: 2>, 1, 1)], [1, 3.379997491836548, (<Action.MOVE: 2>, -1, -1)], [0, 0.015000343322753906, (<Action.MOVE: 2>, 0, 1)], [1, 2.6909995079040527, (<Action.MOVE: 2>, -1, -1)], [0, 0.013998985290527344, (<Action.MOVE: 2>, 1, 0)], [1, 2.2820420265197754, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,630
iterations,14
times of actions,"[[0, 0.005998849868774414, (<Action.MOVE: 2>, 1, -1)], [1, 0.810004472732544, (<Action.MOVE: 2>, 0, 1)], [0, 0.018947124481201172, (<Action.MOVE: 2>, 1, 1)], [1, 1.707042932510376, (<Action.MOVE: 2>, 0, 1)], [0, 0.019001245498657227, (<Action.MOVE: 2>, 1, -1)], [1, 2.034999370574951, (<Action.MOVE: 2>, -1, 1)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 1, 0)], [1, 3.0752880573272705, (<Action.MOVE: 2>, -1, 0)], [0, 0.015963315963745117, (<Action.MOVE: 2>, 0, -1)], [1, 1.74100661277771, (<Action.MOVE: 2>, -1, 0)], [0, 0.007999181747436523, (<Action.MOVE: 2>, 1, 1)], [1, 2.0530552864074707, (<Action.MOVE: 2>, -1, -1)], [0, 0.013039827346801758, (<Action.MOVE: 2>, -1, -1)], [1, 1.320000410079956, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,631
iterations,12
