start time,1632917632.0629423
winner,none
game,538
iterations,12
times of actions,"[[0, 0.002998828887939453, (<Action.MOVE: 2>, 0, 1)], [1, 0.05399942398071289, (<Action.MOVE: 2>, -1, 0)], [0, 0.004000186920166016, (<Action.MOVE: 2>, 1, 0)], [1, 0.09595322608947754, (<Action.MOVE: 2>, 0, 1)], [0, 0.005988121032714844, (<Action.MOVE: 2>, -1, 0)], [1, 0.13600564002990723, (<Action.MOVE: 2>, 0, 1)], [0, 0.0029914379119873047, (<Action.MOVE: 2>, 1, 0)], [1, 0.4730231761932373, (<Action.MOVE: 2>, -1, 0)], [0, 0.0060040950775146484, (<Action.MOVE: 2>, 0, -1)], [1, 0.4889516830444336, (<Action.MOVE: 2>, -1, 0)], [0, 0.008958578109741211, (<Action.MOVE: 2>, 0, 1)], [1, 0.23500323295593262, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,539
iterations,3
times of actions,"[[0, 0.0029990673065185547, (<Action.MOVE: 2>, 0, 1)], [1, 0.15495777130126953, (<Action.MOVE: 2>, 1, 0)], [0, 0.006031036376953125, (<Action.MOVE: 2>, 0, -1)], [1, 0.08200430870056152, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,540
iterations,25
times of actions,"[[0, 0.0040056705474853516, (<Action.MOVE: 2>, 0, -1)], [1, 0.3300008773803711, (<Action.MOVE: 2>, -1, 0)], [0, 0.009990692138671875, (<Action.MOVE: 2>, 1, 0)], [1, 0.5199940204620361, (<Action.MOVE: 2>, 0, -1)], [0, 0.013966560363769531, (<Action.MOVE: 2>, 1, 0)], [1, 0.5089631080627441, (<Action.MOVE: 2>, -1, 0)], [0, 0.013982295989990234, (<Action.MOVE: 2>, 1, 0)], [1, 0.3839552402496338, (<Action.MOVE: 2>, 1, 0)], [0, 0.014987468719482422, (<Action.MOVE: 2>, 1, 0)], [1, 0.34096527099609375, (<Action.MOVE: 2>, 1, 0)], [0, 0.009994983673095703, (<Action.MOVE: 2>, -1, 0)], [1, 0.2809576988220215, (<Action.MOVE: 2>, 0, 1)], [0, 0.013980627059936523, (<Action.MOVE: 2>, -1, 0)], [1, 0.3609640598297119, (<Action.MOVE: 2>, -1, 0)], [0, 0.01399374008178711, (<Action.MOVE: 2>, 0, 1)], [1, 0.5399990081787109, (<Action.MOVE: 2>, 1, 0)], [0, 0.014005184173583984, (<Action.MOVE: 2>, 1, 0)], [1, 0.3390004634857178, (<Action.MOVE: 2>, -1, 0)], [0, 0.014980316162109375, (<Action.MOVE: 2>, 0, 1)], [1, 0.6000049114227295, (<Action.MOVE: 2>, 1, 0)], [0, 0.00999903678894043, (<Action.MOVE: 2>, 1, 0)], [1, 0.432955265045166, (<Action.MOVE: 2>, -1, 0)], [0, 0.0069959163665771484, <Action.KICK: 1>], [1, 0.39496541023254395, <Action.KICK: 1>], [0, 0.0099945068359375, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,541
iterations,8
times of actions,"[[0, 0.005059957504272461, (<Action.MOVE: 2>, 0, 1)], [1, 0.2570021152496338, (<Action.MOVE: 2>, -1, 0)], [0, 0.009996414184570312, (<Action.MOVE: 2>, 1, 0)], [1, 0.5429666042327881, (<Action.MOVE: 2>, 0, 1)], [0, 0.008006572723388672, (<Action.MOVE: 2>, 0, 1)], [1, 0.6200015544891357, (<Action.MOVE: 2>, -1, 0)], [0, 0.006040334701538086, (<Action.MOVE: 2>, 1, 0)], [1, 0.5969991683959961, <Action.KICK: 1>]]"
winner,blue
game,542
iterations,25
times of actions,"[[0, 0.005000591278076172, (<Action.MOVE: 2>, 0, 1)], [1, 0.20900177955627441, (<Action.MOVE: 2>, 1, 0)], [0, 0.009001970291137695, (<Action.MOVE: 2>, 1, 0)], [1, 0.15399646759033203, (<Action.MOVE: 2>, -1, 0)], [0, 0.008988142013549805, (<Action.MOVE: 2>, 0, 1)], [1, 0.5079615116119385, (<Action.MOVE: 2>, -1, 0)], [0, 0.013959169387817383, (<Action.MOVE: 2>, 1, 0)], [1, 0.38699960708618164, (<Action.MOVE: 2>, 1, 0)], [0, 0.014997243881225586, (<Action.MOVE: 2>, 1, 0)], [1, 0.3429594039916992, (<Action.MOVE: 2>, 1, 0)], [0, 0.011001348495483398, (<Action.MOVE: 2>, -1, 0)], [1, 0.28299999237060547, (<Action.MOVE: 2>, 0, 1)], [0, 0.01398611068725586, (<Action.MOVE: 2>, -1, 0)], [1, 0.36196041107177734, (<Action.MOVE: 2>, -1, 0)], [0, 0.014030694961547852, (<Action.MOVE: 2>, 0, 1)], [1, 0.537041425704956, (<Action.MOVE: 2>, 1, 0)], [0, 0.013985872268676758, (<Action.MOVE: 2>, 1, 0)], [1, 0.3419992923736572, (<Action.MOVE: 2>, -1, 0)], [0, 0.013998985290527344, (<Action.MOVE: 2>, 0, 1)], [1, 0.6109616756439209, (<Action.MOVE: 2>, 1, 0)], [0, 0.010048866271972656, (<Action.MOVE: 2>, 1, 0)], [1, 0.43296146392822266, (<Action.MOVE: 2>, -1, 0)], [0, 0.006994485855102539, <Action.KICK: 1>], [1, 0.39695310592651367, <Action.KICK: 1>], [0, 0.010001182556152344, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,543
iterations,8
times of actions,"[[0, 0.003997325897216797, (<Action.MOVE: 2>, 1, 0)], [1, 0.25999999046325684, (<Action.MOVE: 2>, -1, 0)], [0, 0.009997844696044922, (<Action.MOVE: 2>, 0, 1)], [1, 0.4620041847229004, (<Action.MOVE: 2>, 0, -1)], [0, 0.006996870040893555, (<Action.MOVE: 2>, 0, -1)], [1, 0.48796606063842773, (<Action.MOVE: 2>, -1, 0)], [0, 0.00604248046875, (<Action.MOVE: 2>, 0, -1)], [1, 0.2399439811706543, <Action.KICK: 1>]]"
winner,blue
game,544
iterations,10
times of actions,"[[0, 0.002995729446411133, (<Action.MOVE: 2>, 1, 0)], [1, 0.13700366020202637, (<Action.MOVE: 2>, -1, 0)], [0, 0.005994319915771484, (<Action.MOVE: 2>, 1, 0)], [1, 0.21700429916381836, (<Action.MOVE: 2>, 0, -1)], [0, 0.005986452102661133, (<Action.MOVE: 2>, -1, 0)], [1, 0.4729585647583008, (<Action.MOVE: 2>, -1, 0)], [0, 0.006003856658935547, (<Action.MOVE: 2>, 0, 1)], [1, 0.655998706817627, (<Action.MOVE: 2>, -1, 0)], [0, 0.009006977081298828, (<Action.MOVE: 2>, -1, 0)], [1, 0.4940006732940674, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,545
iterations,11
times of actions,"[[0, 0.0029942989349365234, (<Action.MOVE: 2>, 0, 1)], [1, 0.05399751663208008, (<Action.MOVE: 2>, -1, 0)], [0, 0.003999471664428711, (<Action.MOVE: 2>, 1, 0)], [1, 0.09399986267089844, (<Action.MOVE: 2>, 0, 1)], [0, 0.006000041961669922, (<Action.MOVE: 2>, 0, -1)], [1, 0.30149006843566895, (<Action.MOVE: 2>, 0, 1)], [0, 0.00896000862121582, (<Action.MOVE: 2>, 0, -1)], [1, 0.7065474987030029, (<Action.MOVE: 2>, 0, 1)], [0, 0.009954214096069336, (<Action.MOVE: 2>, -1, 0)], [1, 0.5370008945465088, (<Action.MOVE: 2>, 1, 0)], [0, 0.006959199905395508, (<Action.MOVE: 2>, 1, 0)], [1, 0.7399954795837402, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,546
iterations,16
times of actions,"[[0, 0.0049991607666015625, (<Action.MOVE: 2>, -1, 0)], [1, 0.1500868797302246, (<Action.MOVE: 2>, 1, 0)], [0, 0.005997180938720703, (<Action.MOVE: 2>, 1, 0)], [1, 0.15902233123779297, (<Action.MOVE: 2>, 0, -1)], [0, 0.008957624435424805, (<Action.MOVE: 2>, 1, 0)], [1, 0.3700087070465088, (<Action.MOVE: 2>, -1, 0)], [0, 0.014951944351196289, (<Action.MOVE: 2>, 0, 1)], [1, 0.5552561283111572, (<Action.MOVE: 2>, 1, 0)], [0, 0.014009952545166016, (<Action.MOVE: 2>, 1, 0)], [1, 0.345963716506958, (<Action.MOVE: 2>, -1, 0)], [0, 0.014949560165405273, (<Action.MOVE: 2>, 0, 1)], [1, 0.5919623374938965, (<Action.MOVE: 2>, 1, 0)], [0, 0.009999513626098633, (<Action.MOVE: 2>, 1, 0)], [1, 0.4289407730102539, (<Action.MOVE: 2>, -1, 0)], [0, 0.0069806575775146484, <Action.KICK: 1>], [1, 0.3919658660888672, <Action.KICK: 1>], [0, 0.011011600494384766, <Action.KICK: 1>]]"
winner,none
game,547
iterations,8
times of actions,"[[0, 0.0019991397857666016, (<Action.MOVE: 2>, 0, 1)], [1, 0.20600152015686035, (<Action.MOVE: 2>, -1, 0)], [0, 0.00700068473815918, (<Action.MOVE: 2>, 0, -1)], [1, 0.42499780654907227, (<Action.MOVE: 2>, -1, 0)], [0, 0.004999399185180664, (<Action.MOVE: 2>, 1, 0)], [1, 0.35503339767456055, (<Action.MOVE: 2>, -1, 0)], [0, 0.006949424743652344, (<Action.MOVE: 2>, 0, 1)], [1, 0.367992639541626, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,548
iterations,12
times of actions,"[[0, 0.00299835205078125, (<Action.MOVE: 2>, 0, -1)], [1, 0.05500054359436035, (<Action.MOVE: 2>, -1, 0)], [0, 0.003941774368286133, (<Action.MOVE: 2>, 0, 1)], [1, 0.09201574325561523, (<Action.MOVE: 2>, 0, 1)], [0, 0.006953716278076172, (<Action.MOVE: 2>, 0, 1)], [1, 0.21998953819274902, (<Action.MOVE: 2>, 0, 1)], [0, 0.006987333297729492, (<Action.MOVE: 2>, 0, 1)], [1, 0.4770078659057617, (<Action.MOVE: 2>, -1, 0)], [0, 0.006001710891723633, (<Action.MOVE: 2>, 0, 1)], [1, 0.21095824241638184, (<Action.MOVE: 2>, -1, 0)], [0, 0.003957509994506836, (<Action.MOVE: 2>, 0, -1)], [1, 0.3089635372161865, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,549
iterations,7
times of actions,"[[0, 0.003000497817993164, (<Action.MOVE: 2>, 1, 0)], [1, 0.29814887046813965, (<Action.MOVE: 2>, -1, 0)], [0, 0.010013580322265625, (<Action.MOVE: 2>, 0, -1)], [1, 0.6906881332397461, (<Action.MOVE: 2>, 0, 1)], [0, 0.008958578109741211, (<Action.MOVE: 2>, -1, 0)], [1, 0.5410056114196777, (<Action.MOVE: 2>, 1, 0)], [0, 0.006004810333251953, (<Action.MOVE: 2>, 1, 0)], [1, 0.7800352573394775, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,550
iterations,17
times of actions,"[[0, 0.0029997825622558594, (<Action.MOVE: 2>, 0, 1)], [1, 0.2129988670349121, (<Action.MOVE: 2>, 1, 0)], [0, 0.008999824523925781, (<Action.MOVE: 2>, 0, 1)], [1, 0.15703463554382324, (<Action.MOVE: 2>, 0, -1)], [0, 0.0095977783203125, (<Action.MOVE: 2>, 1, 0)], [1, 0.36600160598754883, (<Action.MOVE: 2>, -1, 0)], [0, 0.014962434768676758, (<Action.MOVE: 2>, 0, 1)], [1, 0.547959566116333, (<Action.MOVE: 2>, 1, 0)], [0, 0.013929128646850586, (<Action.MOVE: 2>, 1, 0)], [1, 0.34195780754089355, (<Action.MOVE: 2>, -1, 0)], [0, 0.01395869255065918, (<Action.MOVE: 2>, 0, 1)], [1, 0.6030352115631104, (<Action.MOVE: 2>, 1, 0)], [0, 0.010006189346313477, (<Action.MOVE: 2>, 1, 0)], [1, 0.431959867477417, (<Action.MOVE: 2>, -1, 0)], [0, 0.006951808929443359, <Action.KICK: 1>], [1, 0.39195990562438965, <Action.KICK: 1>], [0, 0.010960102081298828, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,551
iterations,16
times of actions,"[[0, 0.004032611846923828, (<Action.MOVE: 2>, -1, 0)], [1, 0.14900445938110352, (<Action.MOVE: 2>, 1, 0)], [0, 0.005980253219604492, (<Action.MOVE: 2>, 1, 0)], [1, 0.16001534461975098, (<Action.MOVE: 2>, 0, -1)], [0, 0.009959220886230469, (<Action.MOVE: 2>, 1, 0)], [1, 0.3669581413269043, (<Action.MOVE: 2>, -1, 0)], [0, 0.013996601104736328, (<Action.MOVE: 2>, 0, 1)], [1, 0.5459616184234619, (<Action.MOVE: 2>, 1, 0)], [0, 0.013977527618408203, (<Action.MOVE: 2>, 1, 0)], [1, 0.34395742416381836, (<Action.MOVE: 2>, -1, 0)], [0, 0.013939857482910156, (<Action.MOVE: 2>, 0, 1)], [1, 0.5979964733123779, (<Action.MOVE: 2>, 1, 0)], [0, 0.010001420974731445, (<Action.MOVE: 2>, 1, 0)], [1, 0.4279608726501465, (<Action.MOVE: 2>, -1, 0)], [0, 0.006958723068237305, <Action.KICK: 1>], [1, 0.3939526081085205, <Action.KICK: 1>], [0, 0.010955333709716797, <Action.KICK: 1>]]"
winner,none
game,552
iterations,9
times of actions,"[[0, 0.0019974708557128906, (<Action.MOVE: 2>, 1, 0)], [1, 0.1360011100769043, (<Action.MOVE: 2>, -1, 0)], [0, 0.0059967041015625, (<Action.MOVE: 2>, 0, 1)], [1, 0.3120417594909668, (<Action.MOVE: 2>, 0, 1)], [0, 0.009959697723388672, (<Action.MOVE: 2>, 0, 1)], [1, 0.6999545097351074, (<Action.MOVE: 2>, 0, 1)], [0, 0.008995532989501953, (<Action.MOVE: 2>, -1, 0)], [1, 0.5349576473236084, (<Action.MOVE: 2>, 1, 0)], [0, 0.0059931278228759766, (<Action.MOVE: 2>, 1, 0)], [1, 0.7489993572235107, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,553
iterations,8
times of actions,"[[0, 0.003004789352416992, (<Action.MOVE: 2>, 0, -1)], [1, 0.22099900245666504, (<Action.MOVE: 2>, -1, 0)], [0, 0.006978273391723633, (<Action.MOVE: 2>, 0, 1)], [1, 0.47696781158447266, (<Action.MOVE: 2>, -1, 0)], [0, 0.006957292556762695, (<Action.MOVE: 2>, 1, 0)], [1, 0.4969489574432373, (<Action.MOVE: 2>, -1, 0)], [0, 0.008957862854003906, (<Action.MOVE: 2>, 0, -1)], [1, 0.3909950256347656, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,554
iterations,10
times of actions,"[[0, 0.003003835678100586, (<Action.MOVE: 2>, 0, -1)], [1, 0.13599872589111328, (<Action.MOVE: 2>, -1, 0)], [0, 0.005997180938720703, (<Action.MOVE: 2>, 0, 1)], [1, 0.2179579734802246, (<Action.MOVE: 2>, 0, 1)], [0, 0.0059986114501953125, (<Action.MOVE: 2>, 0, 1)], [1, 0.5520017147064209, (<Action.MOVE: 2>, -1, 0)], [0, 0.006998777389526367, (<Action.MOVE: 2>, 1, 0)], [1, 0.579002857208252, (<Action.MOVE: 2>, -1, 0)], [0, 0.009000778198242188, (<Action.MOVE: 2>, 0, -1)], [1, 0.4020414352416992, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,555
iterations,16
times of actions,"[[0, 0.004009246826171875, (<Action.MOVE: 2>, 0, 1)], [1, 0.2170398235321045, (<Action.MOVE: 2>, 1, 0)], [0, 0.009963750839233398, (<Action.MOVE: 2>, 0, 1)], [1, 0.15899872779846191, (<Action.MOVE: 2>, 0, -1)], [0, 0.00996255874633789, (<Action.MOVE: 2>, 1, 0)], [1, 0.3959507942199707, (<Action.MOVE: 2>, -1, 0)], [0, 0.015136957168579102, (<Action.MOVE: 2>, 0, 1)], [1, 0.6190018653869629, (<Action.MOVE: 2>, 1, 0)], [0, 0.016999244689941406, (<Action.MOVE: 2>, 1, 0)], [1, 0.38994407653808594, (<Action.MOVE: 2>, -1, 0)], [0, 0.015001296997070312, (<Action.MOVE: 2>, 0, 1)], [1, 0.6110451221466064, (<Action.MOVE: 2>, 1, 0)], [0, 0.011039495468139648, (<Action.MOVE: 2>, 1, 0)], [1, 0.43599939346313477, (<Action.MOVE: 2>, -1, 0)], [0, 0.006999492645263672, <Action.KICK: 1>], [1, 0.39499855041503906, <Action.KICK: 1>], [0, 0.009997129440307617, <Action.KICK: 1>]]"
winner,none
game,556
iterations,7
times of actions,"[[0, 0.0029871463775634766, (<Action.MOVE: 2>, 1, 0)], [1, 0.30104660987854004, (<Action.MOVE: 2>, -1, 0)], [0, 0.010004043579101562, (<Action.MOVE: 2>, 0, 1)], [1, 0.6839895248413086, (<Action.MOVE: 2>, 0, 1)], [0, 0.00799870491027832, (<Action.MOVE: 2>, -1, 0)], [1, 0.5320448875427246, (<Action.MOVE: 2>, 1, 0)], [0, 0.00599980354309082, (<Action.MOVE: 2>, 1, 0)], [1, 0.7400486469268799, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,557
iterations,35
times of actions,"[[0, 0.001958608627319336, (<Action.MOVE: 2>, 0, 1)], [1, 0.08099818229675293, (<Action.MOVE: 2>, -1, 0)], [0, 0.006999969482421875, (<Action.MOVE: 2>, 1, 0)], [1, 0.14499807357788086, (<Action.MOVE: 2>, 1, 0)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 0, 1)], [1, 0.15750575065612793, (<Action.MOVE: 2>, 1, 0)], [0, 0.008999347686767578, (<Action.MOVE: 2>, 0, 1)], [1, 0.07699942588806152, (<Action.MOVE: 2>, -1, 0)], [0, 0.00873875617980957, (<Action.MOVE: 2>, 1, 0)], [1, 0.15999364852905273, (<Action.MOVE: 2>, 1, 0)], [0, 0.008960485458374023, (<Action.MOVE: 2>, 1, 0)], [1, 0.07895898818969727, (<Action.MOVE: 2>, -1, 0)], [0, 0.009998798370361328, (<Action.MOVE: 2>, 0, -1)], [1, 0.15915131568908691, (<Action.MOVE: 2>, -1, 0)], [0, 0.010996818542480469, (<Action.MOVE: 2>, -1, 0)], [1, 0.34200477600097656, (<Action.MOVE: 2>, 0, 1)], [0, 0.014959096908569336, (<Action.MOVE: 2>, 1, 0)], [1, 0.3860020637512207, (<Action.MOVE: 2>, 1, 0)], [0, 0.014962434768676758, (<Action.MOVE: 2>, 1, 0)], [1, 0.3439953327178955, (<Action.MOVE: 2>, 1, 0)], [0, 0.009994029998779297, (<Action.MOVE: 2>, -1, 0)], [1, 0.28596949577331543, (<Action.MOVE: 2>, 0, 1)], [0, 0.012999534606933594, (<Action.MOVE: 2>, -1, 0)], [1, 0.35900259017944336, (<Action.MOVE: 2>, -1, 0)], [0, 0.014998435974121094, (<Action.MOVE: 2>, 0, 1)], [1, 0.5400025844573975, (<Action.MOVE: 2>, 1, 0)], [0, 0.015004873275756836, (<Action.MOVE: 2>, 1, 0)], [1, 0.34099888801574707, (<Action.MOVE: 2>, -1, 0)], [0, 0.013004541397094727, (<Action.MOVE: 2>, 0, 1)], [1, 0.5950026512145996, (<Action.MOVE: 2>, 1, 0)], [0, 0.009958505630493164, (<Action.MOVE: 2>, 1, 0)], [1, 0.427959680557251, (<Action.MOVE: 2>, -1, 0)], [0, 0.006994485855102539, <Action.KICK: 1>], [1, 0.39095187187194824, <Action.KICK: 1>], [0, 0.011035680770874023, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,558
iterations,8
times of actions,"[[0, 0.003002643585205078, (<Action.MOVE: 2>, 1, 0)], [1, 0.3040010929107666, (<Action.MOVE: 2>, -1, 0)], [0, 0.008995294570922852, (<Action.MOVE: 2>, -1, 0)], [1, 0.5330028533935547, (<Action.MOVE: 2>, -1, 0)], [0, 0.006959199905395508, (<Action.MOVE: 2>, 0, -1)], [1, 0.23200058937072754, (<Action.MOVE: 2>, -1, 0)], [0, 0.00395655632019043, (<Action.MOVE: 2>, 1, 0)], [1, 0.25499486923217773, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,559
iterations,17
times of actions,"[[0, 0.003999471664428711, (<Action.MOVE: 2>, -1, 0)], [1, 0.1560077667236328, (<Action.MOVE: 2>, 1, 0)], [0, 0.005998849868774414, (<Action.MOVE: 2>, 1, 0)], [1, 0.16107702255249023, (<Action.MOVE: 2>, 0, -1)], [0, 0.010011911392211914, (<Action.MOVE: 2>, 1, 0)], [1, 0.3662865161895752, (<Action.MOVE: 2>, -1, 0)], [0, 0.015006780624389648, (<Action.MOVE: 2>, 0, 1)], [1, 0.5434544086456299, (<Action.MOVE: 2>, 1, 0)], [0, 0.014009714126586914, (<Action.MOVE: 2>, 1, 0)], [1, 0.34603309631347656, (<Action.MOVE: 2>, -1, 0)], [0, 0.015000581741333008, (<Action.MOVE: 2>, 0, 1)], [1, 0.6729695796966553, (<Action.MOVE: 2>, 1, 0)], [0, 0.013999223709106445, (<Action.MOVE: 2>, 1, 0)], [1, 0.5080320835113525, (<Action.MOVE: 2>, -1, 0)], [0, 0.007964134216308594, <Action.KICK: 1>], [1, 0.4119589328765869, <Action.KICK: 1>], [0, 0.009999752044677734, (<Action.MOVE: 2>, 1, 0)]]"
winner,blue
game,560
iterations,10
times of actions,"[[0, 0.003996849060058594, (<Action.MOVE: 2>, 0, 1)], [1, 0.12599945068359375, (<Action.MOVE: 2>, 0, 1)], [0, 0.008999109268188477, (<Action.MOVE: 2>, 0, 1)], [1, 0.25699496269226074, (<Action.MOVE: 2>, -1, 0)], [0, 0.009044170379638672, (<Action.MOVE: 2>, 1, 0)], [1, 0.4649496078491211, (<Action.MOVE: 2>, 0, 1)], [0, 0.0059566497802734375, (<Action.MOVE: 2>, 0, -1)], [1, 0.3819613456726074, (<Action.MOVE: 2>, -1, 0)], [0, 0.003983497619628906, (<Action.MOVE: 2>, 0, 1)], [1, 0.44995737075805664, <Action.KICK: 1>]]"
winner,blue
game,561
iterations,24
times of actions,"[[0, 0.003000020980834961, (<Action.MOVE: 2>, 0, 1)], [1, 0.21002531051635742, (<Action.MOVE: 2>, 1, 0)], [0, 0.00899648666381836, (<Action.MOVE: 2>, 1, 0)], [1, 0.15738320350646973, (<Action.MOVE: 2>, -1, 0)], [0, 0.01016378402709961, (<Action.MOVE: 2>, 0, 1)], [1, 0.5104057788848877, (<Action.MOVE: 2>, -1, 0)], [0, 0.014052629470825195, (<Action.MOVE: 2>, 1, 0)], [1, 0.3869969844818115, (<Action.MOVE: 2>, 1, 0)], [0, 0.012998819351196289, (<Action.MOVE: 2>, 1, 0)], [1, 0.34200310707092285, (<Action.MOVE: 2>, 1, 0)], [0, 0.010949373245239258, (<Action.MOVE: 2>, -1, 0)], [1, 0.28100013732910156, (<Action.MOVE: 2>, 0, 1)], [0, 0.013999700546264648, (<Action.MOVE: 2>, -1, 0)], [1, 0.35900163650512695, (<Action.MOVE: 2>, -1, 0)], [0, 0.014004945755004883, (<Action.MOVE: 2>, 0, 1)], [1, 0.5350396633148193, (<Action.MOVE: 2>, 1, 0)], [0, 0.014000654220581055, (<Action.MOVE: 2>, 1, 0)], [1, 0.3459923267364502, (<Action.MOVE: 2>, -1, 0)], [0, 0.01395273208618164, (<Action.MOVE: 2>, 0, 1)], [1, 0.5939991474151611, (<Action.MOVE: 2>, 1, 0)], [0, 0.009982585906982422, (<Action.MOVE: 2>, 1, 0)], [1, 0.42795658111572266, (<Action.MOVE: 2>, -1, 0)], [0, 0.006989955902099609, <Action.KICK: 1>], [1, 0.3950047492980957, <Action.KICK: 1>], [0, 0.009961366653442383, <Action.KICK: 1>]]"
winner,none
game,562
iterations,8
times of actions,"[[0, 0.0050013065338134766, (<Action.MOVE: 2>, 0, -1)], [1, 0.2629990577697754, (<Action.MOVE: 2>, -1, 0)], [0, 0.00899958610534668, (<Action.MOVE: 2>, 1, 0)], [1, 0.48795604705810547, (<Action.MOVE: 2>, 0, 1)], [0, 0.0059661865234375, (<Action.MOVE: 2>, 0, 1)], [1, 0.5720477104187012, (<Action.MOVE: 2>, -1, 0)], [0, 0.006941080093383789, (<Action.MOVE: 2>, 0, -1)], [1, 0.48096203804016113, <Action.KICK: 1>]]"
winner,blue
game,563
iterations,10
times of actions,"[[0, 0.0030066967010498047, (<Action.MOVE: 2>, 0, 1)], [1, 0.1470034122467041, (<Action.MOVE: 2>, -1, 0)], [0, 0.006960153579711914, (<Action.MOVE: 2>, 0, -1)], [1, 0.22600603103637695, (<Action.MOVE: 2>, 0, 1)], [0, 0.0069615840911865234, (<Action.MOVE: 2>, 0, 1)], [1, 0.48896265029907227, (<Action.MOVE: 2>, -1, 0)], [0, 0.006996870040893555, (<Action.MOVE: 2>, 0, 1)], [1, 0.21804118156433105, (<Action.MOVE: 2>, -1, 0)], [0, 0.003958940505981445, (<Action.MOVE: 2>, 0, -1)], [1, 0.3229978084564209, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,564
iterations,16
times of actions,"[[0, 0.003994941711425781, (<Action.MOVE: 2>, 0, 1)], [1, 0.3110015392303467, (<Action.MOVE: 2>, -1, 0)], [0, 0.00994420051574707, (<Action.MOVE: 2>, 0, 1)], [1, 0.7059566974639893, (<Action.MOVE: 2>, 0, 1)], [0, 0.008954048156738281, (<Action.MOVE: 2>, -1, 0)], [1, 0.5320122241973877, (<Action.MOVE: 2>, 1, 0)], [0, 0.005000114440917969, (<Action.MOVE: 2>, 0, 1)], [1, 0.5219964981079102, (<Action.MOVE: 2>, -1, 0)], [0, 0.0059850215911865234, (<Action.MOVE: 2>, 0, 1)], [1, 0.3729846477508545, (<Action.MOVE: 2>, -1, 0)], [0, 0.0039594173431396484, (<Action.MOVE: 2>, 1, 0)], [1, 0.4060041904449463, (<Action.MOVE: 2>, -1, 0)], [0, 0.005991697311401367, (<Action.MOVE: 2>, -1, 0)], [1, 0.37296104431152344, (<Action.MOVE: 2>, 0, -1)], [0, 0.003942966461181641, (<Action.MOVE: 2>, 1, 0)], [1, 0.23804068565368652, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,565
iterations,34
